2,3.734589,true,44,true
3,4.630089,true,101,true
4,4.832983,true,198,true
5,8.378744,true,375,true
6,15.395164,true,712,true
7,31.703472,true,1369,true
8,65.890074,true,2666,true
9,159.943342,true,5243,true
10,398.363829,true,10380,true
11,1017.856359,true,20637,true
12,2662.108421,true,41134,true
13,6278.848171,true,82111,true
14,15378.605843,true,164048,true
15,37194.991827,true,327905,true
16,88632.893801,true,655602,true
17,209329.274178,true,1310979,true
